"SQ_CANDIDATO";"DS_URL";"NR_ORDEM";"DT_GERACAO";"HH_GERACAO"
"210002533936";"HTTPS://WWW.FACEBOOK.COM/LUCIANAGENROPSOL";"";"21/09/2026";"12:30:47"
"210002534040";"HTTPS://WWW.FACEBOOK.COM/SHARE/1P2ML29IT2/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002534004";"HTTPS://WWW.FACEBOOK.COM/ERICKDENIL65/";"";"21/09/2026";"12:30:47"
"210002534006";"HTTPS://WWW.INSTAGRAM.COM/VALDIROLIVEIRA13RS?UTM_SOURCE=IG_WEB_BUTTON_SHARE_SHEE";"";"21/09/2026";"12:30:47"
"210002534021";"HTTPS://WWW.FACEBOOK.COM/SHARE/1B2LEFG6XY/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002534031";"HTTPS://WWW.INSTAGRAM.COM/SANDRA_PICOLI65?IGSH=ZTL4YXVLZGEXZG1Y";"";"21/09/2026";"12:30:47"
"210002534034";"HTTPS://K.KWAI.COM/U/@LELINHO.LOPES/CZ2QKCI0";"";"21/09/2026";"12:30:47"
"210002534034";"https://www.lelinholopes.com.br";"";"21/09/2026";"12:30:47"
"210002534015";"HTTPS://WWW.FACEBOOK.COM/NELSONGRASSELLIRS/";"";"21/09/2026";"12:30:47"
"210002539815";"HTTPS://WWW.GARÇOMRONI.COM.BR";"";"21/09/2026";"12:30:47"
"210002539818";"HTTPS://WWW.FACEBOOK.COM/SHARE/1CSIJBECWZ/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002539821";"HTTPS://WWW.TIKTOK.COM/@CATINAMONTEIROFRESCURA?_R=1&_T=ZS-98R7HTWYEJG";"";"21/09/2026";"12:30:47"
"210002534012";"TIKTOK.COM/@MIGUELSROSSETTO";"";"21/09/2026";"12:30:47"
"210002534017";"HTTPS://WWW.INSTAGRAM.COM/DEPZENUNES/";"";"21/09/2026";"12:30:47"
"210002534019";"X.COM/SIGAPEPEVARGAS";"";"21/09/2026";"12:30:47"
"210002534020";"HTTPS://WA.ME/555197428522";"";"21/09/2026";"12:30:47"
"210002534038";"HTTPS://WWW.YOUTUBE.COM/USER/SOFIACAVEDONPT";"";"21/09/2026";"12:30:47"
"210002539778";"HTTPS://WWW.FACEBOOK.COM/AIRTON12";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.TIKTOK.COM/@GERSONBURMANNIV";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.FACEBOOK.COM/GERSONBURMANNPDT";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.GERSONBURMANN.COM.BR/";"";"21/09/2026";"12:30:47"
"210002533935";"HTTPS://WWW.INSTAGRAM.COM/LOKA.FABY?IGSH=MTB3N2N3YNU1DGZNDA==";"";"21/09/2026";"12:30:47"
"210002533945";"HTTPS://WWW.TIKTOK.COM/@IVERAZINHA?_R=1&_T=ZS-98ODBNPUSIK";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.instagram.com/pstupf/";"";"21/09/2026";"12:30:47"
"210002539783";"HTTPS://WWW.TIKTOK.COM/@LUIZJACOMINI";"";"21/09/2026";"12:30:47"
"210002539787";"HTTPS://WWW.INSTAGRAM.COM/LEIDINARA.OFICIAL?IGSH=CDGZMHQ2YNU4NHZO";"";"21/09/2026";"12:30:47"
"210002537527";"JAQUELINE CIBELLI DE CASTRO";"";"21/09/2026";"12:30:47"
"210002537538";"HTTPS://WWW.FACEBOOK.COM/SHARE/161JZJNFQAB/";"";"21/09/2026";"12:30:47"
"210002539789";"HTTPS://WWW.FACEBOOK.COM/POLLY.MARTINAZZO?LOCALE=PT_BR";"";"21/09/2026";"12:30:47"
"210002539792";"HTTPS://WWW.INSTAGRAM.COM/PROF_MARI_KURZ.VIEIRA/";"";"21/09/2026";"12:30:47"
"210002539795";"HTTPS://WWW.FACEBOOK.COM/SHARE/1C6RVWR6SS/?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002539799";"HTTPS://WWW.INSTAGRAM.COM/GUTOLOPESRS/";"";"21/09/2026";"12:30:47"
"210002539804";"HTTPS://WWW.FACEBOOK.COM/THIAGOEDELEON";"";"21/09/2026";"12:30:47"
"210002539804";"HTTPS://WWW.KWAI.COM/@THIAGODELEON2026";"";"21/09/2026";"12:30:47"
"210002534051";"HTTPS://WWW.INSTAGRAM.COM/ERICKANAASSEMBLEIA";"";"21/09/2026";"12:30:47"
"210002534009";"HTTPS://WWW.FACEBOOK.COM/HELENCABRAL/";"";"21/09/2026";"12:30:47"
"210002534028";"HTTPS://WWW.TIKTOK.COM/@ORELHA7121?_R=1&_T=ZS-98C2FF3GXYV";"";"21/09/2026";"12:30:47"
"210002534031";"HTTPS://WWW.TIKTOK.COM/@SANDRAPICOLI65?_R=1&_T=ZS-98C9BKFPA3W";"";"21/09/2026";"12:30:47"
"210002539819";"HTTPS://WWW.INSTAGRAM.COM/LUIZCANOAGEM/";"";"21/09/2026";"12:30:47"
"210002534018";"HTTPS://YOUTUBE.COM/@CLEONICE_BACK";"";"21/09/2026";"12:30:47"
"210002539814";"HTTPS://WWW.FACEBOOK.COM/VEREADORAGABRIELAORTIZ/";"";"21/09/2026";"12:30:47"
"210002534036";"HTTPS://FACEBOOK.COM/ADAOPRETTO";"";"21/09/2026";"12:30:47"
"210002534043";"HTTPS://VT.TIKTOK.COM/ZSXSKNQFK/";"";"21/09/2026";"12:30:47"
"210002539803";"HTTPS://WWW.FACEBOOK.COM/GILMARSOSSELLA?MIBEXTID=WWXIFR";"";"21/09/2026";"12:30:47"
"210002533939";"HTTPS://WWW.YOUTUBE.COM/";"";"21/09/2026";"12:30:47"
"210002537545";"HTTPS://LINKTR.EE/JOAOPEDROGRILL?UTM_SOURCE=LINKTREE_PROFILE_SHARE&LTSID=79BFAFF";"";"21/09/2026";"12:30:47"
"210002539781";"https://www.facebook.com/doutoralvaromeira";"";"21/09/2026";"12:30:47"
"210002539787";"HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=61593054268670";"";"21/09/2026";"12:30:47"
"210002539788";"HTTPS://WWW.INSTAGRAM.COM/CRISJAGCARDOSO?IGSH=MWNPDG5IMTA5N3LU";"";"21/09/2026";"12:30:47"
"210002539804";"HTTPS://WWW.TIKTOK.COM/@THIAGOEDELEON";"";"21/09/2026";"12:30:47"
"210002539806";"HTTPS://WWW.FACEBOOK.COM/LIBORIOORSI";"";"21/09/2026";"12:30:47"
"210002534032";"HTTPS://WWW.INSTAGRAM.COM/PROFESSOR.CORAZZA/";"";"21/09/2026";"12:30:47"
"210002534006";"HTTPS://X.COM/VALDIROLIVEIRA_";"";"21/09/2026";"12:30:47"
"210002534009";"HTTPS://WWW.INSTAGRAM.COM/HELENCABRAL13/";"";"21/09/2026";"12:30:47"
"210002534009";"HTTPS://X.COM/HELENCABRAL13";"";"21/09/2026";"12:30:47"
"210002534037";"HTTPS://FACEBOOK.COM/SIDINEICARDOSOPEREIRA";"";"21/09/2026";"12:30:47"
"210002534047";"HTTPS://OPEN.SPOTIFY.COM/SHOW/5Q2AOXVO7JF9LSEJU66NA2?SI=GW9CYGMKTI-GBNQSDBLYYW&U";"";"21/09/2026";"12:30:47"
"210002539808";"HTTPS://WWW.FACEBOOK.COM/MATHEUS.POMPEODEMATTOS";"";"21/09/2026";"12:30:47"
"210002534018";"WWW.CLEONICEBACK.COM";"";"21/09/2026";"12:30:47"
"210002534012";"X.COM/MIGUELSROSSETTO";"";"21/09/2026";"12:30:47"
"210002534036";"ADAOPRETTO.COM.BR";"";"21/09/2026";"12:30:47"
"210002539800";"HTTPS://WWW.INSTAGRAM.COM/LUIZMARENCODEPUTADO";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.FACEBOOK.COM/GERSON.BURMANN.2025";"";"21/09/2026";"12:30:47"
"210002533939";"HTTPS://WWW.FACEBOOK.COM/DJALMADUTRAPSOL";"";"21/09/2026";"12:30:47"
"210002537534";"http://www.cesarbrisolara.com.br/";"";"21/09/2026";"12:30:47"
"210002537525";"FACEBOOK.COM/LEO.KRUGER.967";"";"21/09/2026";"12:30:47"
"210002537529";"GERALDO SILVEIRA";"";"21/09/2026";"12:30:47"
"210002539798";"HTTPS://WWW.FACEBOOK.COM/DIEGOPICUCHARS";"";"21/09/2026";"12:30:47"
"210002539806";"HTTPS://LUCIANOORSI.COM.BR";"";"21/09/2026";"12:30:47"
"210002539806";"HTTPS://WWW.INSTAGRAM.COM/PDT.CAMPOBOM/";"";"21/09/2026";"12:30:47"
"210002533934";"HTTPS://WWW.TIKTOK.COM/@MATHEUSPGGOMES_";"";"21/09/2026";"12:30:47"
"210002533936";"HTTP://WWW.LUCIANAGENRO.COM.BR/";"";"21/09/2026";"12:30:47"
"210002534030";"https://youtube.com/@humbertomatos?si=jnQ3BTSrYoFEKJl9";"";"21/09/2026";"12:30:47"
"210002534006";"HTTPS://WWW.FACEBOOK.COM/RADIALISTAVALDIROLIVEIRA";"";"21/09/2026";"12:30:47"
"210002534046";"HTTPS://X.COM/LEODACOSTAS";"";"21/09/2026";"12:30:47"
"210002539817";"HTTPS://WWW.TIKTOK.COM/@PROFESSORAREGINA12";"";"21/09/2026";"12:30:47"
"210002539801";"HTTPS://WWW.FACEBOOK.COM/SOUBRUNOBERTE";"";"21/09/2026";"12:30:47"
"210002534018";"WWW.INSTAGRAM.COM/CLEONICE_BACK";"";"21/09/2026";"12:30:47"
"210002539815";"HTTPS://WWW.INSTAGRAM.COM/GARCOMRONI/";"";"21/09/2026";"12:30:47"
"210002534019";"WWW.PEPEVARGAS.COM.BR";"";"21/09/2026";"12:30:47"
"210002534020";"HTTPS://DEPUTADOHALLEY.COM.BR/";"";"21/09/2026";"12:30:47"
"210002534038";"HTTP://WWW.SOFIACAVEDON.COM.BR/";"";"21/09/2026";"12:30:47"
"210002539800";"HTTPS://WWW.FACEBOOK.COM/LUIZMARENCOOFICIAL";"";"21/09/2026";"12:30:47"
"210002533930";"HTTPS://WWW.INSTAGRAM.COM/FEMIRANDAPSOL/";"";"21/09/2026";"12:30:47"
"210002544838";"https://www.instagram.com/portopstu/";"";"21/09/2026";"12:30:47"
"210002539781";"HTTPS://WWW.FACEBOOK.COM/SHARE/19MX9QE2ZM/";"";"21/09/2026";"12:30:47"
"210002537538";"HTTPS://WWW.TIKTOK.COM/@PAULODETARSOPM?_R=1&_T=ZS-97R5BZ54QQ4";"";"21/09/2026";"12:30:47"
"210002539804";"HTTP://WWW.THIAGODELEON.COM/";"";"21/09/2026";"12:30:47"
"210002539805";"HTTPS://WWW.TIKTOK.COM/@TIAGOCADOF";"";"21/09/2026";"12:30:47"
"210002534033";"HTTPS://QUEROAPOIAR.COM.BR/MARIAEUNICE";"";"21/09/2026";"12:30:47"
"210002534011";"HTTPS://WWW.INSTAGRAM.COM/AMONICAFACIO?IGSH=MTBJC2ZHYTDONMNRZW==";"";"21/09/2026";"12:30:47"
"210002534011";"HTTPS://WWW.FACEBOOK.COM/SHARE/1CBATJTQOL/";"";"21/09/2026";"12:30:47"
"210002534013";"HTTPS://WWW.INSTAGRAM.COM/BUBLITZ.ALEXANDRE?UTM_SOURCE=IG_WEB_BUTTON_SHARE_SHEE";"";"21/09/2026";"12:30:47"
"210002539819";"HTTPS://WWW.FACEBOOK.COM/LUIZCANOAGEM1";"";"21/09/2026";"12:30:47"
"210002539813";"HTTPS://WWW.FACEBOOK.COM/VLADIA.FREITAS.50?RDID=REPA5EBVHIJ2AXX9&SHARE_URL=HTTPS";"";"21/09/2026";"12:30:47"
"210002534007";"HTTPS://X.COM/MANECO_HASSEN";"";"21/09/2026";"12:30:47"
"210002534014";"HTTPS://WWW.INSTAGRAM.COM/BRUNNOMATTOS13?IGSH=DDNRMWDXMWZTCDNR";"";"21/09/2026";"12:30:47"
"210002539820";"HTTPS://WWW.TIKTOK.COM/@MARGAREZISOCIAL?_R=1&_T=ZS-98VMCQWUA0U";"";"21/09/2026";"12:30:47"
"210002534020";"HTTPS://WWW.TIKTOK.COM/@DEPUTADOHALLEY";"";"21/09/2026";"12:30:47"
"210002534036";"HTTPS://WWW.INSTAGRAM.COM/DEPUTADOADAOPRETTO";"";"21/09/2026";"12:30:47"
"210002534038";"HTTPS://WWW.INSTAGRAM.COM/SOFIACAVEDONOFICIAL/";"";"21/09/2026";"12:30:47"
"210002537537";"HTTPS://WWW.FACEBOOK.COM/BRUNA.RODRIGUES40/";"";"21/09/2026";"12:30:47"
"210002533933";"HTTPS://WWW.INSTAGRAM.COM/VILMARFRANCISCODA?IGSH=MTLWNMXLBTM4D3F2DW==";"";"21/09/2026";"12:30:47"
"210002537545";"https://x.com/joaopedrogrill";"";"21/09/2026";"12:30:47"
"210002533931";"HTTPS://WWW.TIKTOK.COM/@KARENSANTOS.POA?_R=1&_T=ZS-98Q5O0PTQD1";"";"21/09/2026";"12:30:47"
"210002539781";"https://www.instagram.com/DOUTORALVAROMEIRA?IGSH=MTYYNZD4ZZM4EMP2CG%3D%3D";"";"21/09/2026";"12:30:47"
"210002537538";"HTTPS://WWW.YOUTUBE.COM/@PAULODETARSOPM";"";"21/09/2026";"12:30:47"
"210002539806";"HTTPS://WWW.FACEBOOK.COM/PREFEITOLUCIANOORSI";"";"21/09/2026";"12:30:47"
"210002533936";"HTTPS://WWW.YOUTUBE.COM/@LUCIANAGENROPSOL";"";"21/09/2026";"12:30:47"
"210002534030";"https://www.tiktok.com/@humberto.matos";"";"21/09/2026";"12:30:47"
"210002534042";"HTTPS://WA.ME/555195702257";"";"21/09/2026";"12:30:47"
"210002539807";"HTTPS://WWW.INSTAGRAM.COM/LUISFERNANDOBRAITE";"";"21/09/2026";"12:30:47"
"210002539818";"HTTPS://X.COM/REGINAFORTUNATI";"";"21/09/2026";"12:30:47"
"210002539822";"HTTPS://WWW.FACEBOOK.COM/SHARE/1C1UZDDD5D/";"";"21/09/2026";"12:30:47"
"210002539803";"HTTPS://WWW.INSTAGRAM.COM/GILMARSOSSELLA/";"";"21/09/2026";"12:30:47"
"210002533929";"HTTPS://WWW.INSTAGRAM.COM/PEDRO.STEIN.3?IGSH=MWLPNZIYNXPJENJICA==";"";"21/09/2026";"12:30:47"
"210002533932";"HTTPS://WWW.INSTAGRAM.COM/SALVEOPAMPA/";"";"21/09/2026";"12:30:47"
"210002533939";"HTTPS://WWW.YOUTUBE.COM/CHANNEL/UCCIJGTEDC9SYTVHU1SHZT6W";"";"21/09/2026";"12:30:47"
"210002533943";"HTTPS://WWW.INSTAGRAM.COM/MATHEUSVICENTEPSOL?IGSH=MXYZBG9MZMZ0AHAZMW==";"";"21/09/2026";"12:30:47"
"210002533946";"HTTP://WWW.INSTAGRAM.COM/ADRIANORICOLDI";"";"21/09/2026";"12:30:47"
"210002537528";"WAGNER_MULEKE";"";"21/09/2026";"12:30:47"
"210002533931";"https://karensantos.com.br/";"";"21/09/2026";"12:30:47"
"210002537533";"VINICIUS-BONDAN";"";"21/09/2026";"12:30:47"
"210002539794";"HTTPS://WWW.INSTAGRAM.COM/JAMINETTIMINETTI?IGSH=MTNNA3AYMNL6BWRLCA==";"";"21/09/2026";"12:30:47"
"210002539794";"HTTPS://WWW.FACEBOOK.COM/SHARE/19EBXAGNJM/";"";"21/09/2026";"12:30:47"
"210002539796";"HTTPS://WWW.THREADS.COM/@VITORCOSTATV";"";"21/09/2026";"12:30:47"
"210002534030";"HTTPS://TR.EE/SXX97JXIOQ";"";"21/09/2026";"12:30:47"
"210002534041";"HTTPS://WWW.INSTAGRAM.COM/NELSON_SPOLAOR/";"";"21/09/2026";"12:30:47"
"210002534052";"HTTPS://WWW.INSTAGRAM.COM/PEDROCAMPOS.ARTE/";"";"21/09/2026";"12:30:47"
"210002534029";"HTTPS://WWW.GIOVANICULAU.COM/";"";"21/09/2026";"12:30:47"
"210002534031";"HTTPS://WWW.FACEBOOK.COM/SHARE/19F8NSJHYG/";"";"21/09/2026";"12:30:47"
"210002534047";"https://www.facebook.com/bernardesmarina/";"";"21/09/2026";"12:30:47"
"210002539807";"HTTPS://WWW.TIKTOK.COM/@VEREADORBRAITE";"";"21/09/2026";"12:30:47"
"210002534007";"https://manecohassen.com.br/";"";"21/09/2026";"12:30:47"
"210002534016";"HTTPS://X.COM/@NILVO17";"";"21/09/2026";"12:30:47"
"210002534022";"HTTPS://WWW.INSTAGRAM.COM/EVERALDODEOLIVEIRAOFICIAL";"";"21/09/2026";"12:30:47"
"210002539818";"HTTPS://WWW.TIKTOK.COM/@REGINABECKERFORTUNATI";"";"21/09/2026";"12:30:47"
"210002539823";"HTTPS://WWW.INSTAGRAM.COM/SARAGALL12/";"";"21/09/2026";"12:30:47"
"210002534012";"HTTPS://WA.ME/5198999913";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.FACEBOOK.COM/GERSONBURMANNIV";"";"21/09/2026";"12:30:47"
"210002539787";"HTTPS://WWW.YOUTUBE.COM/@LEIDINARAMARQUES";"";"21/09/2026";"12:30:47"
"210002537546";"TIKTOK  RAQUEL DE IANSÃ";"";"21/09/2026";"12:30:47"
"210002539806";"HTTPS://WWW.INSTAGRAM.COM/LUCIANOORSI";"";"21/09/2026";"12:30:47"
"210002534027";"https://www.facebook.com/claudiazevedors";"";"21/09/2026";"12:30:47"
"210002534033";"HTTPS://WWW.INSTAGRAM.COM/SIGAMARIAEUNICE/";"";"21/09/2026";"12:30:47"
"210002534004";"HTTPS://WWW.TIKTOK.COM/@ERICKDENIL65";"";"21/09/2026";"12:30:47"
"210002534034";"https://www.threads.com/@lelinholopes?igshid=NTc4MTIwNjQ2YQ==";"";"21/09/2026";"12:30:47"
"210002534046";"HTTPS://WWW.FACEBOOK.COM/P/LEONARDO-DA-COSTA-61563166867162/";"";"21/09/2026";"12:30:47"
"210002534016";"HTTPS://WWW.INSTAGRAM.COM/RIBOLDINILVO?IGSH=MMDRYMHYNDE0DXE5";"";"21/09/2026";"12:30:47"
"210002534018";"HTTPS://WWW.THREADS.COM/@CLEONICE_BACK?";"";"21/09/2026";"12:30:47"
"210002534039";"HTTPS://WWW.FACEBOOK.COM/STELAFARIAS";"";"21/09/2026";"12:30:47"
"210002539800";"HTTPS://WWW.INSTAGRAM.COM/LUIZ_MARENCO";"";"21/09/2026";"12:30:47"
"210002539809";"HTTPS://WWW.FACEBOOK.COM/GERSONBURMANNIII";"";"21/09/2026";"12:30:47"
"210002539810";"HTTPS://WWW.INSTAGRAM.COM/EDUARDOLOUREIRO12/";"";"21/09/2026";"12:30:47"
"210002533932";"https://www.facebook.com/profile.php?id=61589208707894";"";"21/09/2026";"12:30:47"
"210002533391";"HTTPS://WWW.INSTAGRAM.COM/SAMARAGARCIA.UP";"";"21/09/2026";"12:30:47"
"210002539784";"HTTPS://WWW.INSTAGRAM.COM/JORD.AO66?IGSH=MWNZOWR5Z3BLCDNHNW==";"";"21/09/2026";"12:30:47"
"210002539786";"HTTPS://WWW.INSTAGRAM.COM/PROFESSORFUMAGALLI?IGSH=NWW3ANE5A2MZNG5O";"";"21/09/2026";"12:30:47"
"210002537533";"https://www.facebook.com/vbondan40004";"";"21/09/2026";"12:30:47"
"210002537547";"HTTPS://WWW.LINKEDIN.COM/IN/JANINE-SOARES-906120242";"";"21/09/2026";"12:30:47"
